,loss,precision,binary_accuracy,recall,sensitivity,specificity,balanced_acc,val_loss,val_precision,val_binary_accuracy,val_recall,val_sensitivity,val_specificity,val_balanced_acc
85,0.6728113293647766,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6544570922851562,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
86,0.6717677712440491,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6534999012947083,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
87,0.670782208442688,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6512027382850647,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
88,0.7108895778656006,0.5979381203651428,0.5528455376625061,0.7837837934494019,0.75,0.22727273404598236,0.4886363744735718,0.6534931063652039,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
89,0.6722654104232788,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6549211740493774,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
90,0.6722419261932373,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6542496681213379,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
91,0.6719201803207397,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6499418020248413,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
92,0.6805996894836426,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6531855463981628,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
93,0.6764166355133057,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6547271013259888,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
94,0.6754850745201111,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6560155749320984,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
95,0.6725609302520752,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6559661626815796,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
96,0.6723808646202087,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6556235551834106,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
97,0.6723052263259888,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6556283831596375,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
98,0.6729515790939331,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6564135551452637,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
99,0.6723699569702148,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6546682715415955,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
